mean_x,mean_y,mean_z,std_x,std_y,std_z,variance_x,variance_y,variance_z,rms_x,rms_y,rms_z,max_x,max_y,max_z,min_x,min_y,min_z,peak_to_peak_x,peak_to_peak_y,peak_to_peak_z,skewness_x,skewness_y,skewness_z,kurtosis_x,kurtosis_y,kurtosis_z,zero_crossing_rate_x,zero_crossing_rate_y,zero_crossing_rate_z,sma,mean_magnitude,std_magnitude,variance_magnitude,rms_magnitude,max_magnitude,min_magnitude,peak_to_peak_magnitude,skewness_magnitude,kurtosis_magnitude,zero_crossing_rate_magnitude,euclidean_norm,mean_pitch,mean_roll,correlation_xy,correlation_xz,correlation_yz,dominant_frequency_x,spectral_entropy_x,psd_mean_x,energy_x,bandwidth_x,spectral_centroid_x,dominant_frequency_y,spectral_entropy_y,psd_mean_y,energy_y,bandwidth_y,spectral_centroid_y,dominant_frequency_z,spectral_entropy_z,psd_mean_z,energy_z,bandwidth_z,spectral_centroid_z,dominant_frequency_magnitude,spectral_entropy_magnitude,psd_mean_magnitude,energy_magnitude,bandwidth_magnitude,spectral_centroid_magnitude,25th_percentile_x,25th_percentile_y,25th_percentile_z,75th_percentile_x,75th_percentile_y,75th_percentile_z,25th_percentile_magnitude,75th_percentile_magnitude,wavelet_energy_approx_x,wavelet_energy_approx_y,wavelet_energy_approx_z,wavelet_energy_approx_magnitude
-0.7638754830160714,0.7311899082480225,0.6477971900061165,2.089640512564611,0.8882930224469704,0.8126537533139998,4.36659747175129,0.7890644937279739,0.6604061227753312,2.224882744169752,1.1505230009225045,1.0392532521744406,5.7677451002627285,7.581119354302438,3.1833780534700664,-11.655386439508023,-7.149418251556042,-8.031635954998162,17.42313153977075,14.73053760585848,11.215014008468229,-2.3017077357565308,0.48739297101190304,-3.0548654353486953,4.840567655178273,10.386033434496564,19.354457329345387,99,82,24,4303.177920044454,1.9250331414280057,1.9100002951609794,3.648101127515028,2.711798982799279,12.201976929617043,0.32412268075505496,11.877854248861988,2.306520618985709,4.67010690202744,0,1.9250331414280057,21.484949261518878,-8.654559530679556,-0.479901648555295,0.5042366654871323,0.07715645659458781,0.0,2.9553028846788445,0.15942968066812394,1327.3583417869147,0.9999999999999999,0.343254392923448,0.0,2.743824644886941,0.034105491591089845,19.597492144705534,5.183333333333334,1.295940795392768,0.0,2.424177293251117,0.024398245356252346,28.944554627957192,2.6833333333333336,0.8670123241965235,0.0,1.6306493888331268,0.13371728291557827,1272.529676963644,0.6,0.3663489352615823,-0.573462231110057,0.22594389914586271,0.5154120631482058,0.22003693714570005,1.1748682405414757,1.020929566417013,0.9059413035701642,1.9478368727535649,6989.390442921814,1589.1894919946674,1413.7303065643632,10726.927152435368
-0.6918884863881135,0.41987778152785765,0.13729909516932912,2.1418090114128288,1.1778186661360597,1.1568409415593113,4.587345841369198,1.387256810298527,1.3382809640678337,2.2507899766450077,1.2504215935912504,1.1649600875575739,5.7677451002627285,7.581119354302438,3.1833780534700664,-11.655386439508023,-7.149418251556042,-8.031635954998162,17.42313153977075,14.73053760585848,11.215014008468229,-2.223919857005926,0.4986436829269787,-0.9180822632134957,4.434497704184505,2.660808548737195,2.176120710881451,127,83,35,4641.18003639537,2.087880023470704,1.904599352588108,3.6274986938790397,2.8260823919848947,12.201976929617043,0.27834020835942275,11.92363672125762,2.110602119879964,4.025635197960495,0,2.087880023470704,5.4365142538703255,-3.905466395053827,-0.5012168384943946,0.1556182256331413,0.5019221705621485,0.0,3.0405131525856097,0.8356891236770237,35083.661434001566,0.5833333333333333,0.2961859137250087,0.0,3.525608567797441,0.15318619740735231,565.8414276542709,6.55,2.0222562972751255,0.03333333333333333,3.190252668035436,0.11620002401002553,646.2532232850776,5.033333333333333,1.1235001430119909,0.0,1.5029046267329582,0.6352591634270988,21140.050843392117,0.49999999999999994,0.38654687280746225,-0.5524883997099108,-0.5250631042392746,-0.765494650645459,0.3112416545945277,1.1444054730236515,0.9208372517955195,0.9684274887860106,2.210136347529822,7138.122116266377,1873.6067867790875,1801.1017957845625,11549.089857876188
-0.5541923874303734,0.01202751582608615,-0.43737955230158315,2.1827590336295994,1.2471410425687501,1.1731345059418115,4.7644369988916235,1.555360780059469,1.3762445690313383,2.2520138101657814,1.2471990383240423,1.2520165501313758,5.7677451002627285,7.581119354302438,3.1833780534700664,-11.655386439508023,-7.149418251556042,-8.031635954998162,17.42313153977075,14.73053760585848,11.215014008468229,-2.2638325349164594,1.0995609536280029,-0.14041317513575657,4.456978710013004,2.4520180786005716,1.4882877923306999,131,67,56,4748.503227199932,2.1418237939701523,1.899265099916278,3.6072079197599893,2.862624160482247,12.201976929617043,0.18101559690035526,12.020961332716688,2.044309939795112,3.8669942753717925,0,2.1418237939701523,-14.344806955235462,1.103912702959311,-0.5877084542890658,-0.024800052691715677,0.5358546099476235,0.016666666666666666,3.023690194821535,0.10056021566368654,791.3673630236908,2.0166666666666666,0.5793817391485105,0.016666666666666666,3.109465081536084,0.1156113421150818,1189.3929343803459,1.8833333333333333,0.5868862356604726,0.0,2.8904228903018008,0.11794159797163739,923.215750398666,0.4166666666666667,0.3622430824169956,0.0,1.44571964179066,0.08984046236285192,445.6721737203838,1.9333333333333333,0.6014562350641585,-0.29142859437233426,-0.8505933933519473,-1.2351555459612844,0.37803123749117595,0.6431486258092933,0.41250332502722364,1.0053598367119965,2.4084121246872536,7084.916652937133,1892.0457277225457,2099.4886553579263,11920.23775995858
0.1670966639438343,-0.4244766656218018,-0.4459358343606862,0.5560783742786175,0.7557980714536255,0.9559903249860979,0.3092231583403502,0.5712307248130197,0.9139175014670251,0.5806414155410452,0.8668397570891765,1.0548821118181815,2.793595415713755,4.446274309350533,2.820448549676884,-4.075098221902761,-1.642477685026381,-3.3005063089246627,6.8686936376165155,6.0887519943769135,6.1209548586015465,-1.9142541259525137,2.8440868034980276,-0.05983405470997834,11.277505715145514,9.419166158441968,0.3143672649588529,140,30,66,2826.6027205707414,1.230888829213672,0.8283988036344055,0.6862445778629144,1.4836886087538443,5.693998308212297,0.14108729238422588,5.552911015828071,1.1624409517786238,1.5341946753301818,0,1.230888829213672,-34.56861423469539,12.005929537974344,-0.43313675148654807,-0.43825574941956713,0.7205141099045451,0.0,4.316691283054798,0.014686288334719548,4.636370610700276,2.466666666666667,0.8384354318987505,0.0,2.678436174443515,0.011329368765649467,17.369791804018874,3.05,0.8206359589892203,0.016666666666666666,2.269675305541997,0.06362582437796818,418.039505458464,0.13333333333333333,0.165964426706838,0.0,1.0176595571904337,0.03891756260698193,124.96327406050835,0.31666666666666665,0.28252970106681025,0.028999966018092543,-0.84629396793244,-1.0319458231553793,0.34020080455477353,-0.2672006806190291,0.20317820092905264,0.49420212342251546,1.7616285837562067,367.00538944150827,1072.1795045757094,1613.8730396238172,3249.293634352763
0.2593640917216099,-0.10484009550094743,0.029026911859279456,0.47136009747837526,0.7791393613349098,0.886032682206351,0.22218034149482344,0.6070581443813711,0.7850539139377807,0.5380056445516155,0.7861613002469778,0.8865080233984726,2.0779637618822067,3.6759591627096753,2.4598713831677563,-1.675782323872713,-1.5286904415571596,-3.3005063089246627,3.7537460857549196,5.204649604266835,5.760377692092419,0.03219683637876355,1.5607715854311306,-1.0168136503854799,2.417170030794567,2.80345461568237,1.3790040067668463,136,63,59,2525.343101226824,1.0910041646239503,0.7092996911732593,0.503106051898481,1.3013055517922318,4.175735954814948,0.14108729238422588,4.0346486624307225,1.2477358817968491,1.2082126347586795,0,1.0910041646239503,-19.642230587525393,16.13811791544817,-0.08159230640664238,-0.26412697747956954,0.7405760566884669,0.0,3.4367548166583544,0.0115653934743716,1.3959240357191973,2.8833333333333333,1.2497073387293645,0.016666666666666666,3.327671941468006,0.02460723404200626,20.5625503439955,1.5666666666666667,0.7621639743018076,0.016666666666666666,2.1244882472281277,0.01528896293543042,21.652058655250688,0.8999999999999999,0.4621023978359427,0.0,0.9897044165186131,0.034578698212121464,114.99048113331845,0.8666666666666667,0.41511961555561666,0.036442863237939,-0.6613536305490576,-0.4537534855251388,0.4952696043369741,0.24163151863101187,0.6228951114293665,0.49174164556954114,1.322596982089364,339.52899079519347,852.7277196624651,1156.819092487642,2491.1799279503866
0.20985794101768504,0.48931656971557536,0.6733628005448095,0.5003980264493221,0.8720450588366438,0.5034087865463509,0.2503981848743765,0.7604625846414056,0.25342040637206953,0.5426219128293278,0.9999466435963587,0.8407365030314898,3.0686445540899663,3.6759591627096753,2.4598713831677563,-2.953247489350113,-2.412891399480352,-1.0484098051395703,6.021892043440079,6.088850562190027,3.5082811883073264,0.3828377521929916,0.6495544685218899,-0.0683004499432652,5.483096111872056,-0.09491419430355341,-0.7200482701064033,143,67,38,2759.349102937772,1.1971945431882471,0.7535880330871,0.567894923612084,1.414627052566082,4.175735954814948,0.14108729238422588,4.0346486624307225,0.8698401979580584,0.14148764551713855,0,1.1971945431882471,5.080232335572601,14.282523961050833,0.028269011363694623,-0.1420527204461067,0.8611638462004287,0.0,4.143089222605391,0.028904337925754916,8.890560795673842,2.3833333333333333,1.03926506361707,0.0,2.7311716309450946,0.051431785760694744,84.3334786960383,1.7166666666666668,0.7582292847759048,0.0,1.1772897615048397,0.0158099018109974,13.820420727981615,2.25,0.7170843788203939,0.0,1.013136625355013,0.03769071539816017,40.73768438942841,1.8333333333333333,0.7633909159631973,-0.011497182012189966,-0.24240409185186546,0.2412263371549354,0.4192295730127914,1.0450614968820162,1.0768472612849984,0.496591267262534,1.6855415015993194,325.02867533044105,1396.5707463082852,1030.4077260464755,2921.860538183417
0.39622375714329616,0.5936337617092172,0.6203643869438065,0.617309427353265,0.8962332477247787,0.7735695354965035,0.3810709290992159,0.8032340343273047,0.5984098262482762,0.7335285916881261,1.0750046871378471,0.9915955822997806,3.0686445540899663,3.6759591627096753,2.269045805439534,-2.953247489350113,-2.412891399480352,-2.9476569391150473,6.021892043440079,6.088850562190027,5.216702744554581,0.025344633403908686,0.0863138147264553,-1.7203454106421503,1.9302189815134168,-0.2438740957314467,3.6072231792808975,110,59,22,3526.8749481039604,1.5025947379905755,0.6474334903229675,0.4191701243917801,1.6361421304485582,4.124009672911185,0.2288490669610821,3.8951606059501023,0.7154891563763915,0.1901757309054486,0,1.5025947379905755,18.02578958729729,18.73572676376589,-0.1088083530903757,-0.2830998240941174,0.7867478348394464,0.0,3.124184844304216,0.028030333726532502,10.905343110346307,2.466666666666667,1.0874560236192594,0.0,2.522546955665565,0.06068314119213872,131.0861949259702,1.4000000000000001,0.6060242666220614,0.0,2.0040585802944584,0.027711027308153276,48.53125330534271,0.7,0.46220571688516676,0.0,0.6520246366140128,0.0355573407752658,30.235472337747403,1.95,0.801017189789599,0.03251657360861987,-0.03218749644846939,0.4457738300071551,0.7301969454719427,1.1501869213269016,1.0977417970304406,1.0474577388897863,1.9353763935913222,618.5463455200585,1601.0665748347192,1421.6880204394724,3911.346221633662
0.4204109430477375,0.20853482114751296,0.29618405032283646,0.5233656193588293,0.9360335863510947,0.8164726398073331,0.273911571526851,0.8761588747772922,0.6666275715539551,0.6713098632979699,0.9589815672933018,0.8685347219424192,3.0686445540899663,2.7573197482690053,2.269045805439534,-2.953247489350113,-2.412891399480352,-2.9476569391150473,6.021892043440079,5.170211147749358,5.216702744554581,0.3570751865989473,0.5572055434960026,-0.6749345339932644,3.593251693218033,-0.6406836419483319,0.7673461344705235,96,29,51,3052.2265038745427,1.2998587338883802,0.6595622897976726,0.435022414123149,1.4576196836586188,4.124009672911185,0.21549882720285302,3.9085108457083315,0.8522293956185307,0.16027539473956853,0,1.2998587338883802,-4.234455292598982,22.60754651017066,0.006540751170603628,-0.19363380131733884,0.8432398787422849,0.0,2.632833136403382,0.02640266626927175,14.344814086742335,2.1333333333333333,0.9495299344011588,0.016666666666666666,2.580203062096884,0.06688463282696594,455.44117841347463,0.4666666666666667,0.4250946847319245,0.016666666666666666,2.56687625300668,0.0762014104477919,318.1371389172839,0.49999999999999994,0.3349525453096715,0.0,0.7611512705019212,0.032001506210949486,37.60217195928179,1.6166666666666667,0.7169653631425772,0.11178607929790928,-0.5785189617956948,-0.2809479864092329,0.6504555896114941,0.8811983371315834,0.9763018830237761,0.7413522860052723,1.7372203937059216,574.5795096564285,1284.691895151871,1074.63581203437,3109.538487518042
0.31201834564899533,-0.3042223070375747,-0.09382264602134796,0.5555961118357815,0.6409727240030954,0.6717288554287748,0.3086870394870382,0.4108460329159482,0.45121965521565177,0.6372146322147461,0.7095049295214323,0.6782494704178536,2.5906472728046634,2.6418379879308085,2.269045805439534,-2.0106700401455457,-2.3038898272606554,-2.9476569391150473,4.60131731295021,4.945727815191464,5.216702744554581,-0.03190142036328771,1.620212268658936,-0.6048682942197251,1.538481998414904,2.99728525739425,2.174692709266225,83,23,81,2398.8810199482805,1.0108690413573824,0.5895810867650793,0.3476058578710919,1.170240179042698,3.6383656979072225,0.21549882720285302,3.4228668707043695,1.34143893538832,1.4216821779878823,0,1.0108690413573824,-32.45841503611461,17.58928345455251,0.36440977230522376,0.16052244232521715,0.7786993724746483,0.0,3.0524179628614236,0.009676282059371094,4.040617032040279,2.0833333333333335,0.7370369199264489,0.0,3.275091753863619,0.009421869087128078,2.4923770424526634,5.933333333333334,1.3916357843516556,0.05,3.7772416430456275,0.01188875961819699,3.8630849675884,2.4166666666666665,0.7634341852069326,0.0,0.8605024885093338,0.01235206034169003,18.642968669684414,1.65,0.6740308728905424,-0.025437959107906395,-0.6444631830393572,-0.4217466177519362,0.5853627378452713,-0.24912393209057015,0.254353596080554,0.5959712941156261,1.2581904842614122,517.5590000805773,680.9093506871732,636.5558991484451,1998.2138074868772
0.06617498520984286,-0.2159645088153834,0.1271566144771808,0.4609178058171132,0.587974053978519,0.5909081921372988,0.21244522371926208,0.3457134881519343,0.3491724915349709,0.4656440189530893,0.6263817982826482,0.6044346913772151,2.0402204346070474,2.6418379879308085,1.9213501057583517,-1.96689610124688,-2.3038898272606554,-1.9380819237553162,4.007116535853927,4.945727815191464,3.859432029513668,-0.3239511464306119,1.1979084993582259,-0.05697121022521264,1.7501416258344062,2.127055597265302,0.376017611601394,113,51,82,2025.057854302328,0.8738332244834093,0.4592769333809243,0.21093530153578596,0.9871776971482178,3.1323712317319004,0.19665394273813952,2.935717288993761,1.6576325373240401,2.9482944010826944,0,0.8738332244834093,-27.238639357701487,6.915984844458201,-0.012271985758933762,-0.035282735908501825,0.883215043490849,0.016666666666666666,3.722446205230081,0.01595735661953614,10.050570285166568,1.9833333333333334,0.703671706320515,0.0,3.4350571118060333,0.02459275049198463,11.052351507137747,1.5666666666666667,0.6972523206436766,0.03333333333333333,3.269445554852657,0.02508757374763606,19.637534033609533,0.7833333333333333,0.45663476501876865,0.0,0.8383751016414069,0.021966637245029598,25.16721277124934,1.6833333333333333,0.6053344126703394,-0.20487639885755338,-0.5685463300913272,-0.211771228860815,0.3783252922959951,0.0452757181690452,0.4983548601227661,0.578389682594609,1.0414793258490924,260.4545513609454,524.5616145121028,500.7839853644167,1410.9458497180692
-0.0945042411348479,0.1062305029873963,0.42694215687043346,0.604433773627034,0.7243479799776029,0.6487084181810224,0.36534018670101653,0.5246799960976338,0.4208226118189242,0.6117771148821194,0.7320962476768946,0.7765965600825837,2.7657556361559004,2.6418379879308085,3.498900856310314,-2.850028139518094,-1.6335983992148322,-1.8279100304215363,5.615783775673995,4.275436387145641,5.326810886731851,-0.41349041535722886,0.5593306258583994,-0.4391913025601969,2.576392706769554,-0.18156191001752342,0.9413384482486453,122,82,59,2488.5438676677204,1.0795804269654001,0.5897834119415242,0.34784447300138555,1.2301781868039203,4.058175508456784,0.18073467745554328,3.8774408310012403,0.9402139152532067,0.46791353112398415,0,1.0795804269654001,-8.28264320531789,-4.318756520186805,0.09423440740509492,0.036360943101613315,0.8631971633358039,0.03333333333333333,3.911659640614939,0.024275529722643716,15.187284647355517,2.6,0.9841558799699779,0.016666666666666666,3.292864988543284,0.03975697491406739,60.214008690640696,1.75,0.695057579023941,0.0,2.4230696401889813,0.03717969613331641,59.57464660530453,1.7166666666666668,0.5644783648271219,0.0,0.8694391801467614,0.022716358496440273,8.627339420950022,3.0166666666666666,1.0354135458892642,-0.37996705163440214,-0.4349391023813002,0.03914359221035116,0.199087195103856,0.5392539005587454,0.8589064446862158,0.5999866127061549,1.4626843366336708,463.670018529498,710.4022831741154,829.5188133141063,2190.569867457392
-0.006007026144014826,0.18752607313213995,0.48113988329083274,0.6386275317522732,0.6715306294596417,0.693423780725641,0.4078451243120006,0.4509533863024626,0.48083653967584183,0.6386557826208853,0.697222643354921,0.8439977055472118,2.7657556361559004,2.2850393414393166,3.498900856310314,-2.850028139518094,-1.3062342957340518,-2.5766468661505586,5.615783775673995,3.5912736371733684,6.075547722460873,-0.2724874024317196,0.3052281757158407,-1.1841263740346286,2.143055218130946,-0.23742765252744125,2.633981852247509,121,126,52,2610.886708553952,1.1449690766231668,0.5434874088951551,0.29537856362756953,1.2674118312730382,4.058175508456784,0.18073467745554328,3.8774408310012403,0.9580751931391965,0.8897601506576494,0,1.1449690766231668,4.31392677165624,0.0772561199531477,-0.015285227624982542,-0.17676936348607838,0.8168053284874487,0.08333333333333333,4.00464649345302,0.04790860142287298,87.96639625631254,2.1333333333333333,0.615326246824723,0.016666666666666666,3.4430406953079244,0.040578329732556866,88.63239890863927,2.85,0.7772787439048878,0.0,2.5338308160593734,0.023994397491069023,26.566832436170884,3.0833333333333335,1.0184110929209764,0.0,0.7480058303148979,0.028402268415683246,26.364690961161994,3.2666666666666666,0.9909815739838866,-0.33337144389226814,-0.22750837825906517,0.2796640365666345,0.33395882813516226,0.5549547738664145,0.8743836481207918,0.7564715343498892,1.4522233674187335,466.79791770990323,639.3542709474196,972.1713486464014,2321.1502243609625
-0.024657152286001217,-0.0783914960218295,0.15845281133047412,0.6210613437609726,0.7769116781006558,0.7932760322180721,0.385717192714185,0.6035917555691769,0.6292868632916477,0.6215506156967749,0.7808565695553297,0.808946324987127,2.7657556361559004,2.89222471420749,3.498900856310314,-2.850028139518094,-2.0702567616952523,-2.5766468661505586,5.615783775673995,4.9624814759027425,6.075547722460873,-0.40410968759710064,0.8981970909829233,-0.2397667304927744,2.699501747511867,0.22346413625175154,0.18002802550292119,111,103,47,2631.1690050777474,1.1526532801272944,0.5673153643369135,0.32184672261272496,1.2847008627695928,4.058175508456784,0.18073467745554328,3.8774408310012403,1.2531847277487684,1.7505722313820802,0,1.1526532801272944,-13.94998742578852,-0.3638530886044764,-0.0918684108624137,-0.21239432753536824,0.8468020371412862,0.1,4.244010228315683,0.026064924616622524,14.512783336058899,1.8833333333333333,0.8303081371646058,0.016666666666666666,3.303916465457416,0.02345921478008405,24.29704239152678,1.9166666666666667,0.6653160684209399,0.016666666666666666,3.2639454783830844,0.04814361537949399,78.26022917274045,0.7166666666666666,0.4009854733864364,0.0,0.775221952218855,0.021317048960222778,10.226597185583696,1.95,0.7213106601111324,-0.2852866093654905,-0.7158418449652046,-0.44527982350743844,0.26817303288866984,0.3554030561548163,0.6952042294543297,0.75283780892513,1.474447169093057,455.0358146352442,832.692752320785,901.8657035980225,2409.4956832018124
0.13212198913372633,-0.4644469081141095,-0.47967642784137443,0.58873038567084,0.621643871156251,0.9510778101545988,0.34660346701213607,0.38644110254612957,0.904549000968467,0.6033735882724637,0.7759845571935602,1.0651941026851062,2.654665413317822,2.89222471420749,2.0357433210158398,-2.568464957440146,-2.0702567616952523,-2.90573625756393,5.223130370757968,4.9624814759027425,4.94147957857977,0.9878913048332808,1.7477828476250599,-0.20252554529827813,3.8615472293382376,4.2946071687429,-0.316616319929119,122,95,44,2876.2237221285004,1.2834814637379899,0.6734430404004409,0.4535255286637898,1.4494309905693348,3.846020429163468,0.03428566933490787,3.81173475982856,1.1566586183532026,0.9066643050654251,0,1.2834814637379899,-26.80065606008694,5.285320414016221,-0.07955232366889615,-0.34856355376700765,0.7315788987961606,0.06666666666666667,4.095362144298069,0.0208904727644908,10.975984728249886,2.0500000000000003,0.9056761262606213,0.0,2.510290916873834,0.03494039056133519,27.906452162809547,1.7333333333333332,0.699246810971915,0.0,2.788926795346828,0.04743491939833407,71.44339740613002,0.7333333333333333,0.3950193655363523,0.0,0.7823414655860866,0.030640112539667495,55.15488720880205,2.1333333333333333,0.683138623185704,-0.15250621922888905,-0.8933950208361447,-1.1874594887272774,0.2744162775462778,-0.097333850380473,0.33254620364023757,0.7853527035751546,1.5790037627988878,453.9093510609638,820.1648267165037,1632.0818683361883,3076.084034015635
